Sr. No.,State Code,State Name,District Name,District Code,Project Name,Project Code,Sector,Sector Code,AWC Name,Village Town,LGD Village Code /Town Code,AWC Code,Health Block,Block Code,Helath Sub centre,Helath Sub Centre Code
3310,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Rajpur,06,RAJPUR,Rajpura,011812,02024120616,,,,
3311,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Rajpur,06,RAJPUR CHOWK,Rajpur Khas,011597,02024120617,,,,
3312,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Rajpur,06,SAMRIAL,Samrial,011805,02024120618,,,,
3313,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Rajpur,06,SARALU,Saralu,011814,02024120619,,,,
3314,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Rajpur,06,TANDA,Tanda,011583,02024120620,,,,
3315,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Rajpur,06,TANDA HOLTA,Tanda Holta,011816,02024120621,,,,
3316,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Rajpur,06,TANDA PARLA,Tanda Parla,011815,02024120622,,,,
3317,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Rajpur,06,UPPER BADEHAR,Badehr,011807,02024120623,,,,
3318,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Rajpur,06,UPPER TANDA PARLA,Tanda,011548,02024120624,,,,
3319,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,BEHRU,Behru,011272,02024120701,,,,
3320,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,DHARMAN,Dramman,011750,02024120702,,,,
3321,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,GANGOH,Gangoh,011910,02024120703,,,,
3322,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,GANGOH II,Gangoh,011910,02024120704,,,,
3323,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,GHARNOT,Gharnot,011938,02024120705,,,,
3324,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,JANDPUR,Jandpur,011911,02024120706,,,,
3325,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,LACHHUN,Lachhu,010349,02024120707,,,,
3326,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,LOBOL,Labol,011915,02024120708,,,,
3327,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,LOWER JANDPUR,Jandpur,011911,02024120709,,,,
3328,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,LOWER NOURI,Nauri,010816,02024120710,,,,
3329,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,MADHOL,Mandhol,012031,02024120711,,,,
3330,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,MATT,Mat,011613,02024120712,,,,
3331,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,NAURI,Nauri Jhikli,011939,02024120713,,,,
3332,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,ODDER,Odar,011877,02024120714,,,,
3333,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,PADHIARKHAR,Padhiar khar,011877,02024120715,,,,
3334,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,PURANI PALAM,Purani Palam,011882,02024120716,,,,
3335,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,SARSOWA,Sarsawa,011874,02024120717,,,,
3336,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,SARSOWA II,Sarsawa,011874,02024120718,,,,
3337,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,SUNGAL,Sungal,011878,02024120719,,,,
3338,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,TAREHAL I,Tarehal,011912,02024120720,,,,
3339,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,TAREHAL 2,Tarehal,011912,02024120721,,,,
3340,02,Himachal Pradesh,Kangra,024,Panchrukhi,12,Sungal,07,UPPER NAURI,Nauri Uparli,011909,02024120722,,,,
3341,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,BADHAL,THOR NICHLI,010232,02024130101,,,,
3342,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,BADHAL NON,BADHAL NICHLI,010229,02024130102,,,,
3343,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,BADAL THORE,THOR NICHLI,010232,02024130103,,,,
3344,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,UPPER THORE,THOR UPARLI ,010231,02024130103,,,,
3345,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,BARWARA-I,BARWARA,010233,02024130104,,,,
3346,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,BARWARA-II,BARWARA,010233,02024130105,,,,
3347,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,BASSI,BASSI,010227,02024130106,,,,
3348,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,BEH,BEH,010237,02024130107,,,,
3349,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,BEHI PUA,GHIYORI,010230,02024130108,,,,
3350,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,BEH SUKED,BEH,010237,02024130109,,,,
3351,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,DODRA,DODRA KALAN,010677,02024130110,,,,
3352,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,DODRA KHURAD,DODRA KHURD,010678,02024130111,,,,
3353,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,GHIYORI-I,GHIYORI,010230,02024130112,,,,
3354,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,GHIYORI-II,GHIYORI,010230,02024130113,,,,
3355,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,JANAREJ,GHIYORI,010230,02024130114,,,,
3356,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,LAMMI PUKHAR,GHIYORI,010230,02024130115,,,,
3357,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,LOWER BADAL,BADAL NICHLI,010229,02024130116,,,,
3358,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,LOWER THORE,THOR  UPARLI,010231,02024130117,,,,
3359,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,NAIN BEHI,GHIYORI,010230,02024130118,,,,
3360,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,RAMBEH,RAMBEH,010238,02024130119,,,,
3361,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,TANGRU,BADAL NICHLI,010229,02024130120,,,,
3362,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,UPPER GHIYORI,GHIYORI,010230,02024130121,,,,
3363,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BADAL,01,UPPER BADAL,BADAL UPARLI,010228,02024130122,,,,
3364,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,AMRAHAN,AMRAN,010683,02024130201,,,,
3365,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,BATHRA,BATHRA,010684,02024130202,,,,
3366,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,BATHU,UJHE,010662,02024130203,,,,
3367,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,DUMNAL,DUMNAL,010671,02024130204,,,,
3368,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,GULANGRA,GULANGRA,010672,02024130205,,,,
3369,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,JAKHDHAR-I,JAKHDHAR,010666,02024130206,,,,
3370,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,JAKHDHAR-II,JAKHDHAR,010666,02024130207,,,,
3371,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,JALERA,JALERA,010661,02024130208,,,,
3372,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,KAHRU,KAHRU,010674,02024130209,,,,
3373,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,LOWER BATHRA-I,BATHRA,010684,02024130210,,,,
3374,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,LOWER BATHRA-II,BATHRA,010684,02024130211,,,,
3375,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,LOWER SWANA,SAWANA NICHLA,010673,02024130212,,,,
3376,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,LUSER,AMRAN,010683,02024130213,,,,
3377,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,NYAD,NIAR,010660,02024130214,,,,
3378,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,PADHAN,PADHAN,010688,02024130215,,,,
3379,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,FAREHAR,SAWANA NICHLA,010673,02024130216,,,,
3380,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,TIPRI,TIPRI,010675,02024130217,,,,
3381,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,SWANA,SAWANA UPARLA,010670,02024130218,,,,
3382,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,UJHE KHAS,UJHE,010662,02024130219,,,,
3383,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,UPPER BATHRA,BATHRA,010684,02024130220,,,,
3384,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,UPPER NIAR,NIAR,010660,02024130221,,,,
3385,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,UPPER SWANA,SAWANA UPARLA,010670,02024130222,,,,
3386,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,BATHU TIPPRI,02,UPPER UJHE,UJHE,010662,02024130223,,,,
3387,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,AMNALA,BHALWAL UPARLA,010212,02024130301,,,,
3388,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,BEHI,BEHI GHAMLEHAR,010215,02024130302,,,,
3389,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,BHALWAL,BHALWAL UPARLA,010212,02024130303,,,,
3390,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,CHANOUR,CHANOUR,010222,02024130304,,,,
3391,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,CHAPLAH,CHAPLAH,010218,02024130305,,,,
3392,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,KHUDIYANA,BHALWAL UPARLA,010212,02024130306,,,,
3393,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,KODIAN,SHAMNAGAR ,010217,02024130307,,,,
3394,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,LOWER CHANOUR,CHANOUR,010222,02024130308,,,,
3395,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,RADUKHATA,TIAMAL,010676,02024130309,,,,
3396,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,RAMNAGAR,RAMNAGRA,010216,02024130310,,,,
3397,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,SHAMNAGAR,SHAMNAGAR ,010217,02024130311,,,,
3398,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,SUBHASHPUR,SUBHASHPUR,010682,02024130312,,,,
3399,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,TIAMAL-I,TIAMAL,010676,02024130313,,,,
3400,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,TIAMAL-II,TIAMAL,010676,02024130314,,,,
3401,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,UPPER BHALWAL,BHALWAL UPARLA,010212,02024130315,,,,
3402,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,UPPER CHANOUR,CHANOUR,010222,02024130316,,,,
3403,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,UPPER CHAPLAH,CHAPLAH,010218,02024130317,,,,
3404,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,BEHAR,BEHAR ,010224,02024130318,,,,
3405,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,GHAMLEHAR,BEHI GHAMLEHAR,010215,02024130319,,,,
3406,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,CHANOUR,03,UPPER SHAMNAGAR,SHAMNAGAR ,010217,02024130320,,,,
3407,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,BALGHAR,BALGHAR,010699,02024130401,,,,
3408,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,BATWAR,BATWAR,010701,02024130402,,,,
3409,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,CHATWAL,CHATWAL,010698,02024130403,,,,
3410,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,DADASIBA-I,DADAKHAS,010696,02024130404,,,,
3411,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,DADASIBA-II,DADAKHAS,010696,02024130405,,,,
3412,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,GUNAL,LANDIYARA,010693,02024130406,,,,
3413,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,GURANWAR-I,GURANWAR,010691,02024130407,,,,
3414,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,GURANWAR-II,GURANWAR,010691,02024130408,,,,
3415,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,JADAMAN,JADAMAN,010689,02024130409,,,,
3416,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,LANDYARA,LANDYARA,010693,02024130410,,,,
3417,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,KALEHAR,KALEHAR,010700,02024130411,,,,
3418,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,LOWER DADASIBA,DADAKHAS,010696,02024130412,,,,
3419,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,PADIYAL,GURANWAR,010691,02024130413,,,,
3420,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,UPPER BATWAR,BATWAR,010701,02024130414,,,,
3421,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,UPPER GURANWAR,GURANWAR,010691,02024130415,,,,
3422,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,DADASIBA,04,CHOOR,LANDYARA,010693,02024130416,,,,
3423,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,BADYA SHAMB,MALOT,010633,02024130501,,,,
3424,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,BAGGA BRUDA,PAPLOHTAR,010659,02024130502,,,,
3425,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,BANORI,BANORI,010631,02024130503,,,,
3426,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,BASLAHAR,BASLAHR,010654,02024130504,,,,
3427,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,DIDIYAN,PAPLOHTAR,010659,02024130505,,,,
3428,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,BHANER,BHANER,010649,02024130506,,,,
3429,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,DUHKI,DUHKI,010657,02024130507,,,,
3430,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,GURALA,UGARHALA UPARLA,010692,02024130508,,,,
3431,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,JABBAR,JABBAR,010648,02024130509,,,,
3432,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,LAG,LAG,010687,02024130510,,,,
3433,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,LOWER GURALA,UGARHALA NICHLA,010694,02024130511,,,,
3434,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,LOWER LAG,LAG,010687,02024130512,,,,
3435,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,MALOT,MALOT,010633,02024130513,,,,
3436,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,MEHRA,MEHRA,010650,02024130514,,,,
3437,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,PAPLOTHER,PAPLOHTAR,010659,02024130515,,,,
3438,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,RAIL,RAIL,010652,02024130516,,,,
3439,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,SANDA,SANDA,010630,02024130517,,,,
3440,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,SERI,KASBA,010656,02024130518,,,,
3441,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,SIUAL,SIUAL,010658,02024130519,,,,
3442,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,SALYAH,SALYAH,010655,02024130520,,,,
3443,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,SAWANTA,SAWANTA,010690,02024130521,,,,
3444,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,SEUL KHAD,05,MINI DADOA, DADOA,010626,02024130522,,,,
3445,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,ALOH,ALOH CHAMBYALA,010723,02024130601,,,,
3446,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,BALDOH,BALDOH,010731,02024130602,,,,
3447,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,BALEHRA,BALEHRA,010703,02024130603,,,,
3448,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,BHADLA,SUHAN,010705,02024130604,,,,
3449,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,CHAMBA KHAS,CHAMBA KHAS,010709,02024130605,,,,
3450,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,CHAMBA PATAN,CHAMBA ,010710,02024130606,,,,
3451,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,DANGARI,SEHRI,010726,02024130607,,,,
3452,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,GARLI,GARLI,010714,02024130608,,,,
3453,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,GARLI KHAS,GARLI KHAS,010715,02024130609,,,,
3454,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,GHARTHOLI,GADOT,010730,02024130610,,,,
3455,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,KATHIARA,KATHIARA,010740,02024130611,,,,
3456,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,KATHYIRA-II,KATHIARA ,010740,02024130612,,,,
3457,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,MANYALA,MANYALA UPARLA,010737,02024130613,,,,
3458,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,MUHALA,GARLI,010714,02024130614,,,,
3459,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,MUHIN-I,MAHUN,010716,02024130615,,,,
3460,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,MUHIN-II,MAHUN,010716,02024130616,,,,
3461,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,LOWER MANIYALA,MANYALA BUHLA,010739,02024130617,,,,
3462,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,NAHAN NAGROTA,NAGROTA NAHAN,010711,02024130618,,,,
3463,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,NAI TILLA,GARLI KHAS,010715,02024130619,,,,
3464,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,NICHLA ALOH,ALOH BUHLA,010713,02024130620,,,,
3465,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,SUKRALA,SUKRALA,010708,02024130621,,,,
3466,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,SALANGARI,SALANGARI,010706,02024130622,,,,
3467,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,SRI NAGAR,SRI NAGAR,010727,02024130623,,,,
3468,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,GARLI,06,SUHIN,SUHAN,010705,02024130624,,,,
3469,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,BALLA,BHALBAL NICHALA,010213,02024130701,,,,
3470,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,BALBAL,BHALBAL NICHALA,010213,02024130702,,,,
3471,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,JAKKAR,NANGAL CHOWK,010211,02024130703,,,,
3472,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,JAMBAL-I,JAMBAL,010214,02024130704,,,,
3473,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,JAMBAL-II,JAMBAL,010214,02024130705,,,,
3474,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,KANOL,KANOL,010225,02024130706,,,,
3475,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,LOWER NANGAL,NANGAL CHOWK,010211,02024130707,,,,
3476,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,LOWER BHALBAL,BHALBAL NICHLA,010213,02024130708,,,,
3477,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,MAHABALLA,BHALBAL NICHALA,010213,02024130709,,,,
3478,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,MAKAR KUALU,NANGAL CHOWK,010211,02024130710,,,,
3479,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,NANGAL BAND,NANGAL CHOWK,010211,02024130711,,,,
3480,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,NANGAL CHOWK-I,NANGAL CHOWK,010211,02024130712,,,,
3481,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,NANGAL CHOWK-II,NANGAL CHOWK,010211,02024130713,,,,
3482,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,LOWERKANOL,KANOL,010225,02024130714,,,,
3483,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,PANYAMAL,PANYAMAL,010226,02024130715,,,,
3484,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,THERU,JAMBAL,010214,02024130716,,,,
3485,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,JAMBAL,07,UPPER NANGAL,NANGAL CHOWK,010211,02024130717,,,,
3486,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,BANI,BANI,010717,02024130801,,,,
3487,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,BEHAD,BEHAD,010718,02024130802,,,,
3488,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,DANGRA-I,DANGRA,010272,02024130803,,,,
3489,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,DANGRA-II,DANGRA,010272,02024130804,,,,
3490,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,KAKADBADH,KALOHA NICHLA,010732,02024130805,,,,
3491,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,KHUDANA ,MATUMRAN,010719,02024130806,,,,
3492,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,KHAL,KHAL,010778,02024130807,,,,
3493,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,KUDNA ,KURNA,010781,02024130808,,,,
3494,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,LOWER KALOHA,KALOHA NICHLA,010732,02024130809,,,,
3495,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,MAIRA ,MERA,010718,02024130810,,,,
3496,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,MATTUMBRAN,MATUMRAN,010719,02024130811,,,,
3497,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,RANG,KURNA,010781,02024130812,,,,
3498,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,SADWAN,SADWAN,010724,02024130813,,,,
3499,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,SADWAN-I,SADWAN,010724,02024130814,,,,
3500,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,SADWAN-II,SADWAN,010724,02024130815,,,,
3501,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,SALETI,SALETI,010779,02024130816,,,,
3502,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,SARD BAMMI,SARAD BAMMI AWAL,010759,02024130817,,,,
3503,02,HIMACHAL PRADESH,KANGRA,024,PRAGPUR,13,KALOHA,08,SARD DAI,SARAD DAI,010777,02024130818,,,,
